,Unnamed: 0,date,total_vaccinations_Wales,people_vaccinated_Wales,people_fully_vaccinated_Wales,daily_vaccinations_Wales,total_vaccinations_Canada,people_vaccinated_Canada,people_fully_vaccinated_Canada,daily_vaccinations_Canada,total_vaccinations_Argentina,people_vaccinated_Argentina,people_fully_vaccinated_Argentina,daily_vaccinations_Argentina,total_vaccinations_Albania,people_vaccinated_Albania,people_fully_vaccinated_Albania,daily_vaccinations_Albania,total_vaccinations_Rwanda,people_vaccinated_Rwanda,people_fully_vaccinated_Rwanda,daily_vaccinations_Rwanda,total_vaccinations_USA,people_vaccinated_USA,people_fully_vaccinated_USA,daily_vaccinations_USA,total_vaccinations_Germany,people_vaccinated_Germany,people_fully_vaccinated_Germany,daily_vaccinations_Germany,total_vaccinations_Bulgaria,people_vaccinated_Bulgaria,people_fully_vaccinated_Bulgaria,daily_vaccinations_Bulgaria,total_vaccinations_Singapore,people_vaccinated_Singapore,people_fully_vaccinated_Singapore,daily_vaccinations_Singapore,total_vaccinations_Belgium,people_vaccinated_Belgium,people_fully_vaccinated_Belgium,daily_vaccinations_Belgium,total_vaccinations_Lithuania,people_vaccinated_Lithuania,people_fully_vaccinated_Lithuania,daily_vaccinations_Lithuania,total_vaccinations_Scotland,people_vaccinated_Scotland,people_fully_vaccinated_Scotland,daily_vaccinations_Scotland
414,414,2022-02-28,6870780.0,2520766.0,2386176.0,2378.0,81219925.0,32572247.0,30909327.0,111253.0,94004167.0,40741939.0,36493782.0,132854.0,,,,,,,,,,,,,170039728.0,63484901.0,62740159.0,107649.0,4300503.0,,2045478.0,3182.0,13530999.0,4987683.0,4881564.0,18215.0,25042907.0,9220141.0,9083171.0,26783.0,4450897.0,1946274.0,1870171.0,724.0,12028503.0,4436511.0,4157929.0,5557.0
415,415,2022-03-01,6873862.0,2520945.0,2386665.0,2487.0,,,,94865.0,94047669.0,40745793.0,36503547.0,110209.0,,,,,,,,,,,,,170152138.0,63494917.0,62765042.0,101221.0,4302819.0,,2046215.0,2883.0,13542046.0,4988375.0,4883821.0,17822.0,25051544.0,9220557.0,9083825.0,23649.0,4451521.0,1946355.0,1870298.0,678.0,12033083.0,4436867.0,4158818.0,5081.0
416,416,2022-03-02,6876425.0,2521111.0,2387141.0,2447.0,81297184.0,32582087.0,30927939.0,90773.0,94180462.0,40758769.0,36533264.0,100175.0,,,,,,,,,,,,,170264370.0,63505759.0,62789721.0,94904.0,4305612.0,,2047186.0,2653.0,13551749.0,4988879.0,4885812.0,17238.0,25073792.0,9222266.0,9088840.0,18587.0,4452136.0,1946436.0,1870426.0,631.0,12037211.0,4437162.0,4159556.0,4732.0
417,417,2022-03-03,6878415.0,2521301.0,2387565.0,2412.0,,,,88882.0,94306005.0,40770415.0,36561373.0,93893.0,,,,,,,,,,,,,170403481.0,63517093.0,62820006.0,92163.0,4305855.0,,2047267.0,2026.0,13563024.0,4989631.0,4888422.0,16388.0,25083478.0,9222942.0,9090117.0,14812.0,4452837.0,1946527.0,1870556.0,586.0,12041566.0,4437559.0,4160391.0,4616.0
418,418,2022-03-04,6880918.0,2521530.0,2388059.0,2370.0,81395947.0,32593668.0,30951203.0,86635.0,94429785.0,40782263.0,36589735.0,82507.0,,,,,,,,,,,,,170513023.0,63528361.0,62845645.0,88738.0,4309300.0,,,1918.0,13579719.0,4990719.0,4891929.0,15114.0,25091396.0,9223464.0,9091198.0,11923.0,4453976.0,1946738.0,1870777.0,561.0,12045411.0,4437902.0,4161058.0,4220.0
419,419,2022-03-05,6883337.0,2521735.0,2388842.0,2404.0,81424667.0,32597528.0,30958624.0,84256.0,94487944.0,40786160.0,36600814.0,80477.0,,,,,,,,,,,,,170554367.0,63534725.0,62857551.0,87226.0,4310149.0,,,1871.0,13596937.0,4992118.0,4895709.0,13792.0,25102898.0,9224269.0,9095477.0,9658.0,4454061.0,1946751.0,1870792.0,560.0,12048856.0,4438252.0,4161737.0,4018.0
420,420,2022-03-06,6885224.0,2521885.0,2389355.0,2448.0,81452488.0,32599943.0,30967469.0,81916.0,94542709.0,40787996.0,36607000.0,83295.0,,,,,,,,,,,,,170571929.0,63539019.0,62861895.0,87434.0,,2078146.0,,1967.0,13606681.0,4992678.0,4897789.0,12858.0,25103078.0,9224286.0,9095555.0,9446.0,4454140.0,1946759.0,1870799.0,561.0,12052337.0,4438528.0,4162451.0,4038.0
421,421,2022-03-07,6887226.0,2522096.0,2389857.0,2349.0,81496646.0,32604053.0,30982761.0,39532.0,94693709.0,40797767.0,36632145.0,98506.0,,,,,,,,,,,,,170635061.0,63546964.0,62876389.0,85048.0,4312603.0,,,1729.0,13617252.0,4993226.0,4900271.0,12322.0,25107587.0,9224445.0,9095834.0,9240.0,4454800.0,1946835.0,1870921.0,558.0,12056576.0,4438843.0,4163548.0,4010.0
422,422,2022-03-08,6889940.0,2522311.0,2390625.0,2297.0,81517941.0,32607150.0,30988760.0,37055.0,94796329.0,40804507.0,36650163.0,106951.0,,,,,,,,,,,,,170735712.0,63556200.0,62897716.0,83368.0,4314508.0,,,1670.0,13625688.0,4993619.0,4902329.0,11949.0,25113338.0,9224700.0,9096632.0,8828.0,4455441.0,1946925.0,1871015.0,560.0,12060798.0,4439150.0,4164671.0,3959.0
423,423,2022-03-09,6892764.0,2522561.0,2391356.0,2334.0,81548320.0,32611882.0,30998297.0,35877.0,94913913.0,40811753.0,36669233.0,104779.0,,,,,,,,,,,,,170837059.0,63564296.0,62917247.0,81813.0,4317192.0,,,1654.0,13634148.0,4994036.0,4904581.0,11771.0,25144965.0,9226626.0,9106418.0,10168.0,4456147.0,1947036.0,1871109.0,573.0,12064282.0,4439451.0,4165704.0,3867.0
424,424,2022-03-10,6895054.0,2522808.0,2391780.0,2377.0,81583513.0,32624328.0,31002062.0,33850.0,95028562.0,40822387.0,36689751.0,103222.0,,,,,,,,,,,,,170944470.0,63572796.0,62938536.0,77284.0,4319928.0,,,2010.0,13643512.0,4994633.0,4907197.0,11498.0,25150218.0,9226992.0,9107170.0,9534.0,4457158.0,1947174.0,1871290.0,617.0,12067385.0,4439695.0,4166614.0,3688.0
425,425,2022-03-11,6897493.0,2523054.0,2392270.0,2368.0,81616608.0,32629536.0,31011662.0,31523.0,95154331.0,40831470.0,36712706.0,103507.0,,,,,,,,,,,,,171040062.0,63582192.0,62959844.0,75291.0,4322396.0,,,1871.0,13658610.0,4995375.0,4911143.0,11270.0,25154208.0,9227147.0,9107692.0,8973.0,4457161.0,1947174.0,1871291.0,455.0,12067385.0,4439695.0,4166614.0,3139.0
426,426,2022-03-12,6899332.0,2523422.0,2392797.0,2285.0,81641527.0,32633173.0,31018937.0,30980.0,95210653.0,40834645.0,36722090.0,103244.0,,,,,,,,,,,,,171074435.0,63586639.0,62969112.0,74295.0,4323100.0,,,1850.0,13674321.0,4996498.0,4915467.0,11055.0,25163825.0,9227631.0,9112167.0,8704.0,4457227.0,1947183.0,1871299.0,452.0,12067385.0,4439695.0,4166614.0,2647.0
427,427,2022-03-13,6901233.0,2523649.0,2393428.0,2287.0,81666740.0,32635559.0,31027767.0,30607.0,95238772.0,40835926.0,36726268.0,99438.0,,,,,,,,,,,,,171087497.0,63588270.0,62972146.0,73653.0,4323390.0,,,1716.0,13685482.0,4997355.0,4918687.0,11257.0,25165343.0,9227679.0,9113173.0,8895.0,4457323.0,1947192.0,1871307.0,455.0,12067385.0,4439695.0,4166614.0,2150.0
428,428,2022-03-14,6902863.0,2523820.0,2393793.0,2234.0,,,,28615.0,95342523.0,40844207.0,36747069.0,92688.0,,,,,,,,,,,,,171138697.0,63593134.0,62981858.0,71948.0,4325241.0,,,1805.0,13697096.0,4998323.0,4921919.0,11406.0,25166990.0,9227761.0,9113656.0,8486.0,4458077.0,1947338.0,1871458.0,468.0,,,,1919.0
429,429,2022-03-15,6904840.0,2523930.0,2394178.0,2129.0,,,,29888.0,95465517.0,40852107.0,36768115.0,95598.0,,,,,,,,,,,,,171226240.0,63600474.0,62998162.0,70075.0,4327565.0,,,1865.0,13706951.0,4999000.0,4925072.0,11609.0,25171524.0,9227871.0,9114227.0,8312.0,4458833.0,1947484.0,1871558.0,485.0,,,,1691.0
430,430,2022-03-16,6907168.0,2524176.0,2394614.0,2058.0,,,,29863.0,95580517.0,40859804.0,36787782.0,95229.0,,,,,,,,,,,,,171313998.0,63606923.0,63012342.0,68134.0,4329904.0,,,1816.0,13716956.0,4999737.0,4928209.0,11830.0,25189090.0,9228499.0,9118438.0,6304.0,4459507.0,1947571.0,1871648.0,480.0,,,,1568.0
431,431,2022-03-17,6909259.0,2524362.0,2395167.0,2029.0,,,,29151.0,95691177.0,40867123.0,36807313.0,94659.0,,,,,,,,,,,,,171402545.0,63613250.0,63027266.0,65439.0,4332347.0,,,1774.0,13727291.0,5000512.0,4931580.0,11968.0,25194994.0,9228732.0,9119173.0,6397.0,4460193.0,1947674.0,1871751.0,434.0,,,,1500.0
432,432,2022-03-18,6911631.0,2524747.0,2395523.0,2020.0,,,,28739.0,95809033.0,40873659.0,36825706.0,93529.0,,,,,,,,,,,,,171471634.0,63619571.0,63041075.0,61653.0,4334468.0,,,1725.0,13740282.0,5001235.0,4936001.0,11667.0,25199469.0,9228889.0,9119644.0,6466.0,4461123.0,1947809.0,1871894.0,566.0,,,,1874.0
433,433,2022-03-19,6913076.0,2525165.0,2395988.0,1963.0,,,,29494.0,95874962.0,40876347.0,36834374.0,94901.0,,,,,,,,,,,,,171500223.0,63622999.0,63047785.0,60827.0,4334991.0,,,1699.0,13752418.0,5001848.0,4940750.0,11157.0,25206251.0,9229248.0,9121518.0,6061.0,4461185.0,1947826.0,1871903.0,565.0,,,,2249.0
434,434,2022-03-20,6914650.0,2525768.0,2396378.0,1917.0,81878193.0,32636028.0,31091871.0,30208.0,95905903.0,40877252.0,36837956.0,95304.0,,,,,,,,,,,,,171511301.0,63624786.0,63050935.0,60543.0,,2081276.0,,1790.0,13760667.0,5002224.0,4944069.0,10741.0,25206331.0,9229261.0,9121535.0,5855.0,4461254.0,1947830.0,1871911.0,562.0,,,,2624.0
435,435,2022-03-21,6916175.0,2526022.0,2396755.0,1902.0,81905835.0,32638289.0,31102474.0,29841.0,96019209.0,40882990.0,36854643.0,96669.0,,,,,,,,,,,,,171553292.0,63628735.0,63059911.0,59228.0,4336850.0,,2047680.0,1658.0,13768282.0,5002862.0,4946330.0,10169.0,25208432.0,9229373.0,9122166.0,5920.0,4461786.0,1947907.0,1871987.0,530.0,,,,2624.0
436,436,2022-03-22,6917707.0,2526343.0,2397089.0,1838.0,81927545.0,32641640.0,31108317.0,28627.0,96121604.0,40888647.0,36870209.0,93727.0,,,,,,,,,,,,,171622384.0,63635720.0,63074286.0,56592.0,4338642.0,,2048030.0,1582.0,13774492.0,5003383.0,4948308.0,9649.0,25212350.0,9229552.0,9122923.0,5832.0,4462316.0,1947981.0,1872065.0,498.0,,,,2624.0
437,437,2022-03-23,6919439.0,2526623.0,2397404.0,1753.0,81961751.0,32646400.0,31117430.0,29198.0,96230448.0,40894473.0,36886152.0,92847.0,,,,,,,,,,,,,171688667.0,63641413.0,63087797.0,53524.0,4340722.0,,2048442.0,1545.0,13780645.0,5003719.0,4950273.0,9098.0,25225137.0,9229977.0,9124898.0,5150.0,4462891.0,1948061.0,1872138.0,483.0,12093627.0,4445003.0,4168798.0,2624.0
438,438,2022-03-24,6921195.0,2526832.0,2397677.0,1705.0,81978274.0,32649812.0,31122720.0,27243.0,96253927.0,40895411.0,36889401.0,80393.0,,,,,,,,,,,,,171756534.0,63647279.0,63101309.0,50570.0,4342510.0,,2048723.0,1452.0,13787281.0,5004025.0,4952411.0,8570.0,25228338.0,9230132.0,9125240.0,4763.0,4463559.0,1948147.0,1872211.0,481.0,12096992.0,4446369.0,4169550.0,2730.0
439,439,2022-03-25,6923298.0,2527100.0,2398097.0,1667.0,82008659.0,32655281.0,31129413.0,27269.0,96355507.0,40900256.0,36903409.0,78068.0,,,,,,,,,,,,,171816715.0,63652350.0,63114548.0,49297.0,4344451.0,,2049167.0,1426.0,13798265.0,5004537.0,4955615.0,8283.0,25231011.0,9230218.0,9125515.0,4506.0,4464455.0,1948309.0,1872343.0,476.0,12100650.0,4448008.0,4170285.0,2878.0
440,440,2022-03-26,6923706.0,2527184.0,2398322.0,1519.0,82029183.0,32659899.0,31134133.0,25885.0,96402680.0,40902151.0,36909562.0,75388.0,,,,,,,,,,,,,171839777.0,63655041.0,63121309.0,48508.0,4344963.0,,2049260.0,1425.0,13809670.0,5005059.0,4959603.0,8179.0,25235826.0,9230428.0,9126319.0,4225.0,4464516.0,1948321.0,1872352.0,476.0,12106874.0,4452674.0,4171133.0,3392.0
441,441,2022-03-27,6925183.0,2528051.0,2398676.0,1505.0,82052104.0,32663250.0,31141132.0,24844.0,96423008.0,40902865.0,36912157.0,73872.0,,,,,,,,,,,,,171849411.0,63655931.0,63124033.0,48301.0,4345164.0,,2049302.0,1320.0,13817599.0,5005383.0,4962492.0,8133.0,,,,,4464586.0,1948331.0,1872358.0,476.0,12112279.0,4456870.0,4171767.0,3789.0
442,442,2022-03-28,6927437.0,2528664.0,2399341.0,1609.0,82076782.0,32665747.0,31149796.0,24421.0,96504666.0,40907186.0,36924451.0,69351.0,,,,,,,,,,,,,171885915.0,63659100.0,63132281.0,47518.0,4346559.0,,2049587.0,1387.0,13825593.0,5005722.0,4964989.0,8187.0,,,,,4465167.0,1948432.0,1872444.0,483.0,12115448.0,4458008.0,4172472.0,3867.0
443,443,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,444,,,,,,727.0,727.0,,722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,445,,,,,,3025.0,3025.0,,1510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,446,,,,,,7279.0,7279.0,,2425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,447,,,,,,11296.0,11296.0,,2823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,448,,,,,,12367.0,12367.0,,2472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,449,,,,,,13228.0,13228.0,,2204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,450,,,,,,21073.0,21073.0,,3010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,451,,,,,,26862.0,26861.0,1.0,3734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,452,,,,,,35547.0,35546.0,1.0,4646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,453,,,,,,45745.0,45744.0,1.0,5495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,454,,,,,,48792.0,48791.0,1.0,5357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,455,,,,,,48808.0,48807.0,1.0,5206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,456,,,,,,52419.0,52418.0,1.0,5599.0,,,,,,,,,,,,,,,,,24376.0,24357.0,19.0,,,,,,,,,,,,,,2417.0,2417.0,,,,,,
457,457,,,,,,59041.0,59040.0,1.0,5424.0,,,,,,,,,,,,,,,,,42477.0,42394.0,83.0,18101.0,,,,,,,,,339.0,339.0,,,5214.0,5214.0,,2797.0,,,,
458,458,,,,,,72057.0,72055.0,2.0,6456.0,20487.0,20482.0,5.0,,,,,,,,,,,,,,93182.0,92446.0,735.0,34403.0,1719.0,1719.0,,,,,,,379.0,378.0,11.0,40.0,8194.0,8194.0,,2888.0,,,,
459,459,,,,,,85497.0,85495.0,2.0,7136.0,40589.0,40579.0,10.0,20102.0,,,,,,,,,,,,,157385.0,156615.0,769.0,44336.0,4608.0,4608.0,,2889.0,124.0,124.0,,,909.0,907.0,21.0,285.0,9725.0,9725.0,,2436.0,,,,
460,460,,,,,,98442.0,98440.0,2.0,7528.0,43394.0,43384.0,10.0,11454.0,,,,,,,,,,,,,207402.0,206545.0,856.0,45756.0,,,,1477.0,130.0,130.0,,6.0,957.0,955.0,21.0,206.0,9755.0,9755.0,,1834.0,,,,
461,461,,,,,,105404.0,105401.0,3.0,8087.0,43521.0,43511.0,10.0,7678.0,,,,,,,,,,,,,233090.0,232219.0,871.0,41743.0,4739.0,4739.0,,1007.0,136.0,136.0,,6.0,974.0,972.0,21.0,159.0,9755.0,9755.0,,1468.0,,,,
462,462,,,,,,110048.0,110045.0,3.0,8749.0,46833.0,46821.0,12.0,6586.0,,,,,,,,,,,,,281175.0,280226.0,951.0,42800.0,,,,799.0,140.0,140.0,,5.0,998.0,996.0,34.0,132.0,9755.0,9755.0,,1223.0,,,,
463,463,,,,,,115256.0,115253.0,3.0,8977.0,47275.0,47261.0,13.0,5358.0,,,,,,,,,,,,,303763.0,302805.0,960.0,39912.0,,,,675.0,148.0,148.0,,6.0,1032.0,1030.0,34.0,116.0,9755.0,9755.0,,1048.0,,,,
464,464,,,,,,138858.0,138855.0,3.0,11402.0,57735.0,57715.0,17.0,6208.0,,,,,,,,,,,,,349978.0,348917.0,1081.0,43929.0,,,,592.0,173.0,173.0,,10.0,1102.0,1099.0,50.0,109.0,9756.0,9756.0,,649.0,,,,
465,465,,,,,,156683.0,156677.0,6.0,12089.0,68458.0,68435.0,20.0,6853.0,,,,,,,,,,,,,402722.0,401566.0,1176.0,44220.0,5448.0,5448.0,,533.0,187.0,185.0,2.0,10.0,2890.0,2884.0,79.0,359.0,10378.0,10378.0,,312.0,,,,
466,466,,,,,,184772.0,184324.0,448.0,14182.0,78567.0,78544.0,20.0,5425.0,,,,,,,,,,,,,465904.0,464662.0,1262.0,44074.0,7913.0,7913.0,,472.0,200.0,196.0,4.0,11.0,6917.0,6910.0,108.0,858.0,13889.0,13889.0,,595.0,,,,
467,467,,,,,,221912.0,220488.0,1424.0,17639.0,96788.0,96763.0,22.0,7628.0,,,,,,,,,,,,,520909.0,519478.0,1452.0,44787.0,11117.0,11117.0,,920.0,218.0,212.0,6.0,13.0,15429.0,15415.0,129.0,2067.0,18084.0,18084.0,,1190.0,,,,
468,468,,,,,,263780.0,261086.0,2694.0,22625.0,124669.0,124638.0,28.0,11593.0,,,,,,,,,,,,,583781.0,582245.0,1557.0,50099.0,13355.0,13355.0,,1231.0,950.0,941.0,9.0,116.0,24870.0,24848.0,182.0,3414.0,23301.0,23301.0,,1935.0,,,,
469,469,,,,,,299989.0,296053.0,3936.0,27134.0,134878.0,134846.0,29.0,12578.0,,,,,,,,,,,,,644550.0,642863.0,1708.0,51911.0,13473.0,13473.0,,1222.0,1352.0,1341.0,11.0,173.0,28168.0,28143.0,201.0,3881.0,23605.0,23605.0,,1979.0,,,,
470,470,,,,,,,,,,96504666.0,40907186.0,36924451.0,54723.0,,,,,,,,,,,,,171940027.0,63664250.0,63142649.0,45378.0,4348404.0,,2049909.0,1395.0,,,,,,,,,4465769.0,1948513.0,1872520.0,493.0,,,,
